date,village_id,village_name,district,state,ph,turbidity,chlorine,bacteria,rainfall_mm,temperature_c,humidity_percent,daily_cases,cases_lag_7d,cases_lag_14d,rainfall_3d_sum,turbidity_7d_mean,chlorine_bacteria_ratio,risk_score,outbreak_risk_target
2024-07-10,VIL-007,Najafgarh,South West Delhi,Delhi,6.09,1.73,0.419,60.0,14.7,33.0,72.2,1,1,4,39.8,2.66,0.00687,0,0
2024-07-11,VIL-007,Najafgarh,South West Delhi,Delhi,7.63,2.36,0.313,109.9,1.4,30.7,62.9,3,3,0,16.1,2.85,0.00282,35,1
2024-07-12,VIL-007,Najafgarh,South West Delhi,Delhi,6.05,0.57,0.269,23.3,0.9,33.1,79.2,1,3,3,17.0,1.76,0.01107,0,0
2024-07-13,VIL-007,Najafgarh,South West Delhi,Delhi,7.42,1.59,0.344,175.0,0.0,30.4,55.0,3,0,2,2.3,1.86,0.00195,35,1
2024-07-14,VIL-007,Najafgarh,South West Delhi,Delhi,6.6,4.07,0.219,15.6,2.0,26.3,86.8,1,2,3,2.9,1.95,0.01319,25,0
2024-07-15,VIL-007,Najafgarh,South West Delhi,Delhi,7.44,4.08,0.291,163.6,6.6,30.9,64.5,3,1,2,8.6,2.49,0.00177,60,1
2024-07-16,VIL-007,Najafgarh,South West Delhi,Delhi,7.03,0.76,0.0,1.9,7.4,29.3,96.4,2,3,3,16.0,2.17,0.0,35,1
2024-07-17,VIL-007,Najafgarh,South West Delhi,Delhi,6.24,1.22,0.184,50.9,0.0,25.6,91.4,1,1,1,14.0,2.09,0.00355,20,0
2024-07-18,VIL-007,Najafgarh,South West Delhi,Delhi,7.92,0.2,0.141,273.7,0.0,34.1,81.4,3,3,3,7.4,1.78,0.00051,70,2
2024-07-19,VIL-007,Najafgarh,South West Delhi,Delhi,7.57,0.26,0.444,61.2,12.3,28.8,56.5,1,1,3,12.3,1.74,0.00714,0,0
2024-07-20,VIL-007,Najafgarh,South West Delhi,Delhi,7.4,0.38,0.356,52.6,0.0,24.5,67.5,2,3,0,12.3,1.57,0.00664,0,0
2024-07-21,VIL-007,Najafgarh,South West Delhi,Delhi,6.72,0.97,0.506,74.6,0.0,25.1,64.2,2,1,2,12.3,1.12,0.00669,0,0
2024-07-22,VIL-007,Najafgarh,South West Delhi,Delhi,7.59,3.98,0.274,22.2,29.4,31.1,65.7,1,3,1,29.4,1.11,0.01181,0,0
2024-07-23,VIL-007,Najafgarh,South West Delhi,Delhi,6.33,2.0,0.37,3.6,32.1,33.2,93.9,2,2,3,61.5,1.29,0.08043,15,0
2024-07-24,VIL-007,Najafgarh,South West Delhi,Delhi,5.76,4.4,0.0,18.8,0.0,30.9,73.2,1,1,1,61.5,1.74,0.0,75,2
2024-07-25,VIL-007,Najafgarh,South West Delhi,Delhi,6.16,3.94,0.514,12.6,0.0,30.9,67.1,5,3,3,32.1,2.28,0.03779,0,0
2024-07-26,VIL-007,Najafgarh,South West Delhi,Delhi,6.55,2.48,0.578,167.1,0.0,25.8,66.0,2,1,1,0.0,2.59,0.00344,35,1
2024-07-27,VIL-007,Najafgarh,South West Delhi,Delhi,6.65,1.94,0.467,124.3,21.8,29.4,68.6,1,2,3,21.8,2.82,0.00373,35,1
2024-07-28,VIL-007,Najafgarh,South West Delhi,Delhi,6.84,7.5,0.192,24.8,0.0,27.7,81.4,2,2,1,21.8,3.75,0.00744,45,1
2024-07-29,VIL-007,Najafgarh,South West Delhi,Delhi,6.87,2.36,0.45,117.5,0.7,28.2,55.5,4,1,3,22.5,3.52,0.0038,35,1
2024-07-30,VIL-007,Najafgarh,South West Delhi,Delhi,6.71,1.85,0.382,15.5,7.3,28.6,76.2,2,2,2,8.0,3.5,0.02315,0,0
2024-07-31,VIL-007,Najafgarh,South West Delhi,Delhi,5.83,5.69,0.0,14.5,0.0,26.4,80.1,1,1,1,8.0,3.68,0.0,60,1
2024-08-01,VIL-007,Najafgarh,South West Delhi,Delhi,7.22,0.21,0.573,94.8,0.0,32.0,54.2,3,5,3,7.3,3.15,0.00598,0,0
2024-08-02,VIL-007,Najafgarh,South West Delhi,Delhi,6.94,2.99,0.158,25.7,0.0,25.0,58.0,2,2,1,0.0,3.22,0.00592,20,0
2024-08-03,VIL-007,Najafgarh,South West Delhi,Delhi,6.68,0.34,0.454,4.4,5.7,23.8,74.4,0,1,2,5.7,2.99,0.08407,0,0
2024-08-04,VIL-007,Najafgarh,South West Delhi,Delhi,7.94,4.8,0.355,82.7,0.0,25.9,92.3,0,2,2,5.7,2.61,0.00424,25,0
2024-08-05,VIL-007,Najafgarh,South West Delhi,Delhi,6.95,4.41,0.593,296.8,11.0,32.5,89.4,1,4,1,16.7,2.9,0.00199,60,1
2024-08-06,VIL-007,Najafgarh,South West Delhi,Delhi,7.14,1.96,0.195,54.3,0.0,30.4,67.7,3,2,2,11.0,2.91,0.00353,20,0
2024-08-07,VIL-007,Najafgarh,South West Delhi,Delhi,7.58,3.03,0.259,19.9,5.1,21.9,91.9,1,1,1,16.1,2.53,0.01239,0,0
2024-08-08,VIL-007,Najafgarh,South West Delhi,Delhi,6.21,4.15,0.474,30.3,0.0,31.4,71.2,0,3,5,5.1,3.1,0.01514,25,0
2024-08-09,VIL-007,Najafgarh,South West Delhi,Delhi,7.09,1.85,0.242,68.0,3.2,28.8,71.1,0,2,2,8.3,2.93,0.00351,0,0
2024-08-10,VIL-007,Najafgarh,South West Delhi,Delhi,7.58,6.62,0.606,78.6,0.0,27.3,76.1,0,0,1,3.2,3.83,0.00761,25,0
2024-08-11,VIL-007,Najafgarh,South West Delhi,Delhi,7.05,1.61,0.214,141.3,0.0,28.0,85.1,2,0,2,3.2,3.38,0.0015,35,1
2024-08-12,VIL-007,Najafgarh,South West Delhi,Delhi,6.32,6.23,0.456,155.7,19.3,23.7,67.7,3,1,4,19.3,3.64,0.00291,60,1
2024-08-13,VIL-007,Najafgarh,South West Delhi,Delhi,6.81,2.45,0.349,128.4,0.0,29.7,70.2,1,3,2,19.3,3.71,0.0027,35,1
2024-08-14,VIL-007,Najafgarh,South West Delhi,Delhi,7.21,1.56,0.232,68.0,71.4,23.9,60.0,2,1,1,90.7,3.5,0.00336,15,0
2024-08-15,VIL-007,Najafgarh,South West Delhi,Delhi,5.84,0.2,0.587,38.8,0.0,27.6,79.2,2,0,3,71.4,2.93,0.01475,15,0
2024-08-16,VIL-007,Najafgarh,South West Delhi,Delhi,6.29,0.98,0.16,73.9,0.0,27.6,86.2,1,0,2,71.4,2.81,0.00214,35,1
2024-08-17,VIL-007,Najafgarh,South West Delhi,Delhi,8.28,5.67,0.446,71.4,0.0,32.1,86.9,5,0,0,0.0,2.67,0.00616,25,0
2024-08-18,VIL-007,Najafgarh,South West Delhi,Delhi,7.39,1.57,0.0,16.0,21.6,29.2,58.6,3,2,0,21.6,2.67,0.0,35,1
2024-08-19,VIL-007,Najafgarh,South West Delhi,Delhi,7.99,1.53,0.408,46.0,57.5,31.8,70.4,3,3,1,79.1,1.99,0.00868,15,0
2024-08-20,VIL-007,Najafgarh,South West Delhi,Delhi,7.62,1.88,0.57,15.2,18.9,24.2,89.9,1,1,3,98.0,1.91,0.03519,15,0
2024-08-21,VIL-007,Najafgarh,South West Delhi,Delhi,7.34,0.94,0.323,149.1,26.9,28.6,77.8,2,2,1,103.3,1.82,0.00215,50,1
2024-08-22,VIL-007,Najafgarh,South West Delhi,Delhi,6.91,1.89,0.388,25.4,39.8,31.1,75.4,2,2,0,85.6,2.07,0.0147,15,0
2024-08-23,VIL-007,Najafgarh,South West Delhi,Delhi,7.33,1.32,0.657,106.4,25.6,34.0,75.1,4,1,0,92.3,2.11,0.00612,50,1
2024-08-24,VIL-007,Najafgarh,South West Delhi,Delhi,7.97,6.72,0.54,30.8,0.0,24.4,81.5,0,5,0,65.4,2.26,0.01698,40,1
2024-08-25,VIL-007,Najafgarh,South West Delhi,Delhi,7.6,2.32,0.0,93.8,0.0,25.6,78.4,1,3,2,25.6,2.37,0.0,35,1
2024-08-26,VIL-007,Najafgarh,South West Delhi,Delhi,7.2,5.03,0.252,16.2,0.0,31.0,68.1,2,3,3,0.0,2.87,0.01465,25,0
2024-08-27,VIL-007,Najafgarh,South West Delhi,Delhi,7.0,3.25,0.298,93.8,0.0,35.4,85.6,5,1,1,0.0,3.07,0.00314,0,0
2024-08-28,VIL-007,Najafgarh,South West Delhi,Delhi,7.4,0.67,0.406,12.9,8.2,30.1,60.6,2,2,2,8.2,3.03,0.02921,0,0
2024-08-29,VIL-007,Najafgarh,South West Delhi,Delhi,6.78,5.66,0.339,43.9,0.0,24.6,90.9,2,2,2,8.2,3.57,0.00755,25,0
2024-08-30,VIL-007,Najafgarh,South West Delhi,Delhi,7.4,0.26,0.256,7.8,0.0,24.6,64.2,1,4,1,8.2,3.42,0.02909,0,0
2024-08-31,VIL-007,Najafgarh,South West Delhi,Delhi,6.68,1.67,0.244,48.8,0.5,29.5,81.6,1,0,5,0.5,2.69,0.0049,0,0
2024-09-01,VIL-007,Najafgarh,South West Delhi,Delhi,6.89,0.77,0.091,111.7,0.0,30.4,73.0,3,1,3,0.5,2.47,0.00081,70,2
2024-09-02,VIL-007,Najafgarh,South West Delhi,Delhi,6.48,2.16,0.168,91.6,0.0,28.1,69.3,1,2,3,0.5,2.06,0.00181,20,0
2024-09-03,VIL-007,Najafgarh,South West Delhi,Delhi,6.84,1.0,0.501,3.4,0.0,24.7,91.3,3,5,1,0.0,1.74,0.11386,0,0
2024-09-04,VIL-007,Najafgarh,South West Delhi,Delhi,6.69,3.59,0.161,44.0,0.0,33.4,83.9,1,2,2,0.0,2.16,0.00358,20,0
2024-09-05,VIL-007,Najafgarh,South West Delhi,Delhi,8.12,7.74,0.206,124.3,0.0,27.6,74.3,0,2,2,0.0,2.46,0.00164,60,1
2024-09-06,VIL-007,Najafgarh,South West Delhi,Delhi,6.56,3.46,0.088,68.3,0.0,31.1,95.9,3,1,4,0.0,2.91,0.00127,20,0
2024-09-07,VIL-007,Najafgarh,South West Delhi,Delhi,7.33,1.23,0.419,4.0,0.0,21.9,86.8,0,1,0,0.0,2.85,0.0838,0,0
2024-09-08,VIL-007,Najafgarh,South West Delhi,Delhi,6.53,2.57,0.523,25.6,0.0,33.8,65.3,1,3,1,0.0,3.11,0.01966,0,0
2024-09-09,VIL-007,Najafgarh,South West Delhi,Delhi,7.13,6.14,0.559,52.9,53.3,26.3,47.9,0,1,2,53.3,3.68,0.01037,40,1
2024-09-10,VIL-007,Najafgarh,South West Delhi,Delhi,7.27,0.88,0.28,12.3,0.0,34.4,76.3,2,3,5,53.3,3.66,0.02105,15,0
2024-09-11,VIL-007,Najafgarh,South West Delhi,Delhi,5.99,0.35,0.338,74.5,3.5,31.5,91.6,3,1,2,56.8,3.2,0.00448,15,0
2024-09-12,VIL-007,Najafgarh,South West Delhi,Delhi,6.26,0.39,0.355,65.5,0.0,23.3,82.3,1,0,2,3.5,2.15,0.00534,0,0
2024-09-13,VIL-007,Najafgarh,South West Delhi,Delhi,6.53,1.91,0.275,14.7,0.0,30.0,93.9,2,3,1,3.5,1.92,0.01752,0,0
2024-09-14,VIL-007,Najafgarh,South West Delhi,Delhi,6.32,3.69,0.409,52.0,0.0,35.6,67.8,1,0,1,0.0,2.28,0.00772,0,0
2024-09-15,VIL-007,Najafgarh,South West Delhi,Delhi,7.15,3.0,0.554,108.5,0.0,26.6,73.6,1,1,3,0.0,2.34,0.00506,35,1
2024-09-16,VIL-007,Najafgarh,South West Delhi,Delhi,7.25,1.69,0.529,30.5,10.7,35.6,73.9,1,0,1,10.7,1.7,0.01679,0,0
2024-09-17,VIL-007,Najafgarh,South West Delhi,Delhi,6.46,3.66,0.32,18.4,21.3,30.5,77.9,4,2,3,32.0,2.1,0.01649,0,0
2024-09-18,VIL-007,Najafgarh,South West Delhi,Delhi,7.17,2.81,0.254,78.5,0.0,34.4,84.2,2,3,1,32.0,2.45,0.00319,0,0
2024-09-19,VIL-007,Najafgarh,South West Delhi,Delhi,6.85,2.77,0.143,4.8,0.0,29.6,94.6,1,1,0,21.3,2.79,0.02466,20,0
2024-09-20,VIL-007,Najafgarh,South West Delhi,Delhi,7.04,0.63,0.037,116.2,0.0,28.5,97.1,1,2,3,0.0,2.61,0.00032,70,2
2024-09-21,VIL-007,Najafgarh,South West Delhi,Delhi,6.72,1.05,0.448,186.7,0.0,36.3,95.0,2,1,0,0.0,2.23,0.00239,35,1
2024-09-22,VIL-007,Najafgarh,South West Delhi,Delhi,7.39,1.18,0.35,217.5,0.0,31.9,83.0,1,1,1,0.0,1.97,0.0016,35,1
2024-09-23,VIL-007,Najafgarh,South West Delhi,Delhi,8.08,4.62,0.352,36.8,0.0,28.1,70.9,1,1,0,0.0,2.39,0.00931,25,0
2024-09-24,VIL-007,Najafgarh,South West Delhi,Delhi,7.56,4.18,0.79,63.4,0.0,30.7,77.7,1,4,2,0.0,2.46,0.01227,25,0
2024-09-25,VIL-007,Najafgarh,South West Delhi,Delhi,7.94,0.82,0.636,126.6,9.7,26.7,82.9,3,2,3,9.7,2.18,0.00498,35,1
2024-09-26,VIL-007,Najafgarh,South West Delhi,Delhi,6.26,0.2,0.358,16.4,0.0,29.4,76.6,1,1,1,9.7,1.81,0.02057,0,0
2024-09-27,VIL-007,Najafgarh,South West Delhi,Delhi,6.69,4.09,0.388,1.8,22.5,33.8,64.0,2,1,2,32.2,2.31,0.13857,25,0
2024-09-28,VIL-007,Najafgarh,South West Delhi,Delhi,7.44,1.48,0.15,31.6,10.9,28.4,69.5,2,2,1,33.4,2.37,0.0046,20,0
2024-09-29,VIL-007,Najafgarh,South West Delhi,Delhi,8.0,0.69,0.466,140.2,0.0,25.5,85.4,2,1,1,33.4,2.3,0.0033,35,1
2024-09-30,VIL-007,Najafgarh,South West Delhi,Delhi,7.49,0.35,0.391,45.7,0.0,25.1,72.0,4,1,1,10.9,1.69,0.00837,0,0
2024-10-01,VIL-007,Najafgarh,South West Delhi,Delhi,6.48,0.2,0.191,49.1,0.0,29.3,75.3,2,1,4,0.0,1.12,0.00381,20,0
2024-10-02,VIL-007,Najafgarh,South West Delhi,Delhi,6.84,1.56,0.395,76.4,14.8,25.8,74.1,3,3,2,14.8,1.22,0.0051,0,0
2024-10-03,VIL-007,Najafgarh,South West Delhi,Delhi,7.3,1.16,0.538,55.5,0.0,23.3,64.3,4,1,1,14.8,1.36,0.00952,0,0
2024-10-04,VIL-007,Najafgarh,South West Delhi,Delhi,7.0,3.34,0.722,3.6,0.0,24.2,72.9,2,2,1,14.8,1.25,0.15696,0,0
2024-10-05,VIL-007,Najafgarh,South West Delhi,Delhi,6.62,10.52,0.078,53.5,0.0,33.7,69.5,1,2,2,0.0,2.55,0.00143,45,1
2024-10-06,VIL-007,Najafgarh,South West Delhi,Delhi,6.93,0.65,0.144,67.9,3.4,28.4,66.7,4,2,1,3.4,2.54,0.00209,20,0
2024-10-07,VIL-007,Najafgarh,South West Delhi,Delhi,7.09,0.78,0.332,66.7,0.0,29.2,62.3,2,4,1,3.4,2.6,0.0049,0,0
2024-10-08,VIL-007,Najafgarh,South West Delhi,Delhi,6.45,1.15,0.391,84.7,0.0,25.1,73.8,2,2,1,3.4,2.74,0.00456,0,0
2024-10-09,VIL-007,Najafgarh,South West Delhi,Delhi,7.69,1.76,0.653,47.7,0.0,26.7,82.4,2,3,3,0.0,2.77,0.01341,0,0
2024-10-10,VIL-007,Najafgarh,South West Delhi,Delhi,6.84,3.35,0.571,149.7,6.7,26.5,88.4,1,4,1,6.7,3.08,0.00379,35,1
2024-10-11,VIL-007,Najafgarh,South West Delhi,Delhi,7.06,1.21,0.0,40.6,4.7,27.9,58.3,1,2,2,11.4,2.77,0.0,35,1
2024-10-12,VIL-007,Najafgarh,South West Delhi,Delhi,7.72,0.31,0.274,47.5,23.6,22.4,94.3,1,1,2,35.0,1.32,0.00565,0,0
2024-10-13,VIL-007,Najafgarh,South West Delhi,Delhi,7.03,3.67,0.077,98.5,0.0,33.4,78.5,5,4,2,28.3,1.75,0.00077,35,1
2024-10-14,VIL-007,Najafgarh,South West Delhi,Delhi,7.69,4.43,0.115,116.4,0.0,28.9,61.5,1,2,4,23.6,2.27,0.00098,95,2
2024-10-15,VIL-007,Najafgarh,South West Delhi,Delhi,6.48,0.8,0.455,67.9,0.0,29.8,70.2,1,2,2,0.0,2.22,0.0066,0,0
2024-10-16,VIL-007,Najafgarh,South West Delhi,Delhi,7.36,0.41,0.375,8.8,0.0,32.7,52.5,3,2,3,0.0,2.03,0.03827,0,0
2024-10-17,VIL-007,Najafgarh,South West Delhi,Delhi,7.6,2.1,0.649,26.2,5.1,32.4,55.5,3,1,4,5.1,1.85,0.02386,0,0
2024-10-18,VIL-007,Najafgarh,South West Delhi,Delhi,6.6,0.65,0.097,1.3,97.9,26.7,95.7,0,1,2,103.0,1.77,0.04217,35,1
2024-10-19,VIL-007,Najafgarh,South West Delhi,Delhi,6.99,1.31,0.345,22.8,3.5,31.4,66.6,1,1,1,106.5,1.91,0.0145,15,0
2024-10-20,VIL-007,Najafgarh,South West Delhi,Delhi,7.01,4.21,0.253,54.9,0.4,31.4,81.4,3,5,4,101.8,1.99,0.00453,40,1
2024-10-21,VIL-007,Najafgarh,South West Delhi,Delhi,7.23,0.69,0.633,106.3,0.0,30.3,73.7,3,1,2,3.9,1.45,0.0059,35,1
2024-10-22,VIL-007,Najafgarh,South West Delhi,Delhi,7.38,4.6,0.188,57.3,15.6,33.2,75.2,1,1,2,16.0,2.0,0.00322,45,1
2024-10-23,VIL-007,Najafgarh,South West Delhi,Delhi,6.55,3.14,0.389,2.6,0.0,32.2,79.4,2,3,2,15.6,2.39,0.10806,0,0
2024-10-24,VIL-007,Najafgarh,South West Delhi,Delhi,7.06,0.69,0.1,19.5,13.0,31.9,50.0,1,3,1,28.6,2.18,0.00488,20,0
2024-10-25,VIL-007,Najafgarh,South West Delhi,Delhi,8.05,2.09,0.611,56.1,0.0,34.5,90.8,2,0,1,13.0,2.39,0.0107,0,0
2024-10-26,VIL-007,Najafgarh,South West Delhi,Delhi,7.73,2.67,0.681,80.2,0.0,29.1,73.8,5,1,1,13.0,2.58,0.00839,0,0
2024-10-27,VIL-007,Najafgarh,South West Delhi,Delhi,7.58,0.63,0.224,130.9,17.3,29.2,68.9,0,3,5,17.3,2.07,0.0017,35,1
2024-10-28,VIL-007,Najafgarh,South West Delhi,Delhi,6.98,0.44,0.203,223.0,0.0,32.3,80.6,2,3,1,17.3,2.04,0.00091,50,1
2024-10-29,VIL-007,Najafgarh,South West Delhi,Delhi,8.38,2.12,0.397,144.5,43.5,28.3,66.3,3,1,1,60.8,1.68,0.00273,50,1
2024-10-30,VIL-007,Najafgarh,South West Delhi,Delhi,7.72,3.31,0.203,40.9,0.0,30.9,77.5,1,2,3,43.5,1.71,0.00484,0,0
2024-10-31,VIL-007,Najafgarh,South West Delhi,Delhi,7.12,1.75,0.556,89.3,0.0,26.8,73.0,3,1,3,43.5,1.86,0.00616,0,0
2024-11-01,VIL-007,Najafgarh,South West Delhi,Delhi,7.23,0.2,0.432,17.9,0.0,19.9,83.5,0,2,0,0.0,1.59,0.02286,0,0
2024-11-02,VIL-007,Najafgarh,South West Delhi,Delhi,6.82,7.26,0.578,4.3,0.0,31.4,72.4,2,5,1,0.0,2.24,0.10906,25,0
2024-11-03,VIL-007,Najafgarh,South West Delhi,Delhi,7.34,3.32,0.155,3.7,8.7,22.8,62.6,6,0,3,8.7,2.63,0.03298,20,0
2024-11-04,VIL-007,Najafgarh,South West Delhi,Delhi,7.46,2.72,0.102,18.0,14.9,26.2,79.3,4,2,3,23.6,2.95,0.00537,20,0
2024-11-05,VIL-007,Najafgarh,South West Delhi,Delhi,7.52,2.89,0.416,2.5,53.1,32.3,71.8,1,3,1,76.7,3.06,0.11886,15,0
2024-11-06,VIL-007,Najafgarh,South West Delhi,Delhi,6.99,1.42,0.654,123.4,19.0,32.3,53.1,1,1,2,87.0,2.79,0.00526,50,1
2024-11-07,VIL-007,Najafgarh,South West Delhi,Delhi,6.22,11.65,0.182,43.8,0.0,33.7,77.4,2,3,1,72.1,4.21,0.00406,60,1
2024-11-08,VIL-007,Najafgarh,South West Delhi,Delhi,7.25,0.4,0.433,108.3,0.0,20.9,68.6,3,0,2,19.0,4.24,0.00396,35,1
2024-11-09,VIL-007,Najafgarh,South West Delhi,Delhi,7.52,3.76,0.231,182.8,0.0,30.2,79.1,1,2,5,0.0,3.74,0.00126,35,1
2024-11-10,VIL-007,Najafgarh,South West Delhi,Delhi,6.51,1.53,0.541,331.5,0.0,28.0,64.7,3,6,0,0.0,3.48,0.00163,55,1
2024-11-11,VIL-007,Najafgarh,South West Delhi,Delhi,7.05,5.96,0.191,179.9,0.0,33.0,60.5,5,4,2,0.0,3.94,0.00106,80,2
2024-11-12,VIL-007,Najafgarh,South West Delhi,Delhi,7.9,3.54,0.4,81.9,0.0,34.9,89.2,0,1,3,0.0,4.04,0.00483,0,0
2024-11-13,VIL-007,Najafgarh,South West Delhi,Delhi,6.38,2.31,0.552,37.9,6.1,23.8,85.1,4,1,1,6.1,4.16,0.01419,0,0
2024-11-14,VIL-007,Najafgarh,South West Delhi,Delhi,6.93,7.77,0.108,59.2,0.0,29.1,74.9,2,2,3,6.1,3.61,0.00179,45,1
2024-11-15,VIL-007,Najafgarh,South West Delhi,Delhi,7.99,6.82,0.458,110.2,8.6,32.3,80.3,1,3,0,14.7,4.53,0.00412,60,1
2024-11-16,VIL-007,Najafgarh,South West Delhi,Delhi,7.19,0.2,0.286,148.1,0.0,27.6,84.7,4,1,2,8.6,4.02,0.00192,35,1
2024-11-17,VIL-007,Najafgarh,South West Delhi,Delhi,6.78,0.6,0.503,203.7,0.0,36.0,74.9,4,3,6,8.6,3.89,0.00246,35,1
2024-11-18,VIL-007,Najafgarh,South West Delhi,Delhi,7.1,3.16,0.416,85.3,0.0,27.4,60.5,2,5,4,0.0,3.49,0.00482,0,0
2024-11-19,VIL-007,Najafgarh,South West Delhi,Delhi,7.6,7.14,0.275,50.5,19.9,27.8,78.6,4,0,1,19.9,4.0,0.00534,25,0
2024-11-20,VIL-007,Najafgarh,South West Delhi,Delhi,6.98,1.58,0.333,224.5,0.0,24.7,87.0,1,4,1,19.9,3.9,0.00148,35,1
2024-11-21,VIL-007,Najafgarh,South West Delhi,Delhi,7.46,0.2,0.019,207.0,7.5,29.6,82.1,3,2,2,27.4,2.81,9e-05,70,2
2024-11-22,VIL-007,Najafgarh,South West Delhi,Delhi,7.24,2.89,0.507,42.2,0.0,16.9,75.7,2,1,3,7.5,2.25,0.01174,0,0
2024-11-23,VIL-007,Najafgarh,South West Delhi,Delhi,7.29,0.61,0.692,68.0,0.0,28.0,81.8,1,4,1,7.5,2.31,0.01003,0,0
2024-11-24,VIL-007,Najafgarh,South West Delhi,Delhi,7.5,2.25,0.252,107.7,0.0,34.1,72.3,2,4,3,0.0,2.55,0.00232,35,1
2024-11-25,VIL-007,Najafgarh,South West Delhi,Delhi,6.92,1.36,0.343,36.9,7.8,23.4,87.5,2,2,5,7.8,2.29,0.00905,0,0
2024-11-26,VIL-007,Najafgarh,South West Delhi,Delhi,6.53,2.29,0.633,114.9,0.0,22.5,91.2,2,4,0,7.8,1.6,0.00546,35,1
2024-11-27,VIL-007,Najafgarh,South West Delhi,Delhi,7.38,7.55,0.027,7.7,0.0,33.5,59.4,1,1,4,7.8,2.45,0.0031,45,1
2024-11-28,VIL-007,Najafgarh,South West Delhi,Delhi,7.02,1.86,0.441,42.6,0.9,34.0,88.4,6,3,2,0.9,2.69,0.01011,0,0
2024-11-29,VIL-007,Najafgarh,South West Delhi,Delhi,6.83,0.2,0.651,42.8,0.0,23.6,99.0,2,2,1,0.9,2.3,0.01486,0,0
2024-11-30,VIL-007,Najafgarh,South West Delhi,Delhi,7.42,2.44,0.237,75.0,0.0,35.9,81.3,2,1,4,0.9,2.56,0.00312,0,0
2024-12-01,VIL-007,Najafgarh,South West Delhi,Delhi,7.87,1.1,0.252,8.0,19.3,30.7,86.8,1,2,4,19.3,2.4,0.028,0,0
2024-12-02,VIL-007,Najafgarh,South West Delhi,Delhi,7.01,4.22,0.589,7.1,2.0,33.2,67.2,1,2,2,21.3,2.81,0.07272,25,0
2024-12-03,VIL-007,Najafgarh,South West Delhi,Delhi,7.11,1.78,0.154,150.1,13.3,25.8,69.0,1,2,4,34.6,2.74,0.00102,55,1
2024-12-04,VIL-007,Najafgarh,South West Delhi,Delhi,6.39,3.79,0.505,23.5,8.5,35.0,72.5,2,1,1,23.8,2.2,0.02061,0,0
2024-12-05,VIL-007,Najafgarh,South West Delhi,Delhi,6.97,6.71,0.418,25.7,13.9,27.9,70.2,0,6,3,35.7,2.89,0.01566,45,1
2024-12-06,VIL-007,Najafgarh,South West Delhi,Delhi,7.23,1.26,0.554,97.5,34.6,27.8,59.3,3,2,2,57.0,3.04,0.00562,15,0
2024-12-07,VIL-007,Najafgarh,South West Delhi,Delhi,7.09,12.73,0.327,34.8,64.8,30.9,72.9,2,2,1,113.3,4.51,0.00913,40,1
2024-12-08,VIL-007,Najafgarh,South West Delhi,Delhi,6.88,0.45,0.626,116.3,25.2,27.4,85.0,4,1,2,124.6,4.42,0.00534,50,1
2024-12-09,VIL-007,Najafgarh,South West Delhi,Delhi,7.54,2.89,0.281,33.4,0.0,22.9,59.4,3,1,2,90.0,4.23,0.00817,15,0
2024-12-10,VIL-007,Najafgarh,South West Delhi,Delhi,7.13,0.2,0.085,92.9,0.0,29.5,77.1,1,1,2,25.2,4.0,0.00091,35,1
2024-12-11,VIL-007,Najafgarh,South West Delhi,Delhi,8.65,0.67,0.073,48.4,0.0,27.7,76.8,1,2,1,0.0,3.56,0.00148,20,0
2024-12-12,VIL-007,Najafgarh,South West Delhi,Delhi,7.22,2.81,0.153,178.5,0.0,25.9,71.4,4,0,6,0.0,3.0,0.00085,70,2
2024-12-13,VIL-007,Najafgarh,South West Delhi,Delhi,5.45,0.2,0.472,25.8,2.9,34.0,81.0,0,3,2,2.9,2.85,0.01761,0,0
2024-12-14,VIL-007,Najafgarh,South West Delhi,Delhi,6.43,0.3,0.215,29.3,0.0,38.6,79.8,2,2,2,2.9,1.07,0.0071,0,0
2024-12-15,VIL-007,Najafgarh,South West Delhi,Delhi,7.42,0.96,0.347,227.9,0.0,25.3,70.5,2,4,1,2.9,1.15,0.00152,35,1
2024-12-16,VIL-007,Najafgarh,South West Delhi,Delhi,6.71,2.4,0.366,86.9,0.0,29.8,87.7,2,3,1,0.0,1.08,0.00416,0,0
2024-12-17,VIL-007,Najafgarh,South West Delhi,Delhi,6.75,0.2,0.211,96.3,0.0,27.4,81.7,1,1,1,0.0,1.08,0.00217,0,0
2024-12-18,VIL-007,Najafgarh,South West Delhi,Delhi,6.36,1.84,0.378,22.8,0.0,38.2,93.9,4,1,2,0.0,1.24,0.01588,0,0
2024-12-19,VIL-007,Najafgarh,South West Delhi,Delhi,6.81,2.75,0.519,49.4,50.4,31.0,74.2,5,4,0,50.4,1.24,0.0103,15,0
2024-12-20,VIL-007,Najafgarh,South West Delhi,Delhi,7.22,1.44,0.356,24.5,0.0,32.7,71.1,1,0,3,50.4,1.41,0.01396,15,0
2024-12-21,VIL-007,Najafgarh,South West Delhi,Delhi,7.33,0.2,0.515,19.6,0.0,33.7,72.5,3,2,2,50.4,1.4,0.025,15,0
2024-12-22,VIL-007,Najafgarh,South West Delhi,Delhi,6.49,2.64,0.282,49.8,0.0,29.5,89.1,2,2,4,0.0,1.64,0.00555,0,0
2024-12-23,VIL-007,Najafgarh,South West Delhi,Delhi,7.58,2.61,0.398,286.2,63.6,28.3,73.2,2,2,3,63.6,1.67,0.00139,50,1
